OID_CD118_20|GEOID_CD118_20|NAMELSAD_CD118_20|AREALAND_CD118_20|AREAWATER_CD118_20|MTFCC_CD118_20|FUNCSTAT_CD118_20|OID_SDCOMBO_20|GEOID_SDCOMBO_20|NAMELSAD_SDCOMBO_20|AREALAND_SDCOMBO_20|AREAWATER_SDCOMBO_20|MTFCC_SDCOMBO_20|FUNCSTAT_SDCOMBO_20|AREALAND_PART|AREAWATER_PART
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490289846538|0500032|Bearden School District|650962551|807548|G5420|E|650962551|807548
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490351158734|0500041|Western Yell County School District|400731020|10519966|G5420|E|400731020|10519966
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|2849076585501|0500042|Hamburg School District|1886791595|9904711|G5420|E|1828809530|9750740
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490297423581|0500044|Magnolia School District|1194538656|1507724|G5420|E|1194538656|1507724
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490464587799|0500049|De Queen School District|981369344|6858976|G5420|E|981369344|6858976
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490297423583|0500065|Lafayette County School District|984494223|22939108|G5420|E|984494223|22939108
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490287867957|0500067|Cleveland County School District|1210375005|2162873|G5420|E|1210375005|2162873
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490297423593|0500068|Emerson-Taylor-Bradley School District|1389068597|29667440|G5420|E|1389068597|29667440
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490722550050|0500072|Deer/Mount Judea School District|1028970564|1496811|G5420|E|1028970564|1496811
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490324958443|0500073|Ouachita River School District|909947272|5062062|G5420|E|909947272|5062062
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490693192631|0500076|Ozark Mountain School District|985670126|34043087|G5420|E|204564171|908243
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490299274811|0500079|Two Rivers School District|1577907894|16394777|G5420|E|1396297289|16110554
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|284904486118235|0500405|Cossatot River School District|1228438088|9831619|G5420|E|1228438088|9831619
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490715566200|0502280|Alpena School District|326906582|912830|G5420|E|21240598|71033
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490291254965|0502430|Arkadelphia School District|836054123|18761941|G5420|E|836054123|18761941
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490321163319|0502580|Ashdown School District|826265952|67220519|G5420|E|826265952|67220519
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490691730335|0502610|Atkins Public Schools|250605497|7310907|G5420|E|250605497|7310907
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490308495859|0502790|Bauxite School District|222032085|2837202|G5420|E|45676053|186131
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490307810458|0502960|Benton School District|271953790|545819|G5420|E|36793338|0
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490291254969|0503240|Bismarck Public Schools|451488243|12398652|G5420|E|451488243|12398652
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490310293580|0503300|Blevins School District|599926862|2024893|G5420|E|599926862|2024893
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490322556487|0503450|Booneville School District|525090839|6981303|G5420|E|518241542|6007780
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490324958441|0503770|Caddo Hills School District|829400657|2609231|G5420|E|829400657|2609231
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490324357960|0504110|Genoa Central School District|204436120|319666|G5420|E|204436120|319666
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490322556488|0504200|Charleston School District|281050415|2057368|G5420|E|224502306|1485806
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490721354226|0504380|Clarksville School District|287265677|13365718|G5420|E|287265677|13365718
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490691730336|0504410|Clinton School District|1225675179|19856539|G5420|E|42395284|13925
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490322556490|0504740|County Line School District|363041888|6502688|G5420|E|363041888|6502688
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|2849076722983|0504800|Crossett School District|531027080|25802984|G5420|E|531027080|25802984
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490307810461|0504860|Cutter-Morning Star School District|81687819|12920|G5420|E|81687819|12920
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490351158735|0504890|Danville School District|381752051|2743463|G5420|E|381752051|2743463
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490299274793|0504930|Dardanelle Public Schools|456424558|23284968|G5420|E|425640142|22967168
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|2849076585502|0505170|Dermott School District|608370061|18746645|G5420|E|300309669|9280822
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490312400515|0505340|Dierks School District|582041575|8092721|G5420|E|582041575|8092721
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490318001467|0505410|Dollarway School District|1009334517|59662296|G5420|E|1009334517|59662296
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490691730337|0505430|Dover School District|607826771|1548909|G5420|E|607826771|1548909
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|2849086008641|0505470|Drew Central School District|1455961519|3716140|G5420|E|1450754200|3716140
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|2849086008642|0505500|Dumas School District|916530997|32427338|G5420|E|18677736|143229
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490347035608|0505680|El Dorado School District|705798304|3029225|G5420|E|705798304|3029225
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490462664761|0506060|Camden Fairview School District|1199970315|12043251|G5420|E|1199970315|12043251
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490289846542|0506210|Fordyce School District|571023510|1290891|G5420|E|571023510|1290891
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490321163320|0506240|Foreman School District|425370708|9430588|G5420|E|425370708|9430588
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490324357961|0506360|Fouke School District|711798090|15344443|G5420|E|711798090|15344443
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490307810462|0506420|Fountain Lake School District|473579292|6880910|G5420|E|222387731|2725860
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490311060652|0506630|Glen Rose School District|195337354|217263|G5420|E|120636004|72308
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490291254971|0506690|Centerpoint School District|541197271|21831913|G5420|E|541197271|21831913
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490322556491|0506990|Greenwood School District|474299562|3995680|G5420|E|27725967|202518
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490291254972|0507110|Gurdon School District|877918708|2443605|G5420|E|877918708|2443605
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490341814481|0507170|Hackett Public Schools|311734619|3971827|G5420|E|309387223|3962294
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490404983052|0507230|Hampton School District|1242219694|8097973|G5420|E|1242219694|8097973
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490291254973|0507290|Harmony Grove School District|930105002|5761212|G5420|E|930105002|5761212
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490715566202|0507380|Harrison School District|541215340|831006|G5420|E|53794558|93631
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490691730338|0507620|Hector School District|772320679|855935|G5420|E|763258079|834644
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490287867956|0507710|Hermitage School District|1059419864|7319834|G5420|E|1059419864|7319834
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490310293582|0507840|Hope School District|729639340|7956297|G5420|E|729639340|7956297
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490321163321|0507860|Horatio School District|416256423|4503224|G5420|E|416256423|4503224
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490307810463|0507890|Hot Springs School District|85870262|4462865|G5420|E|85870262|4462865
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490307810464|0507920|Jessieville School District|514063788|8413840|G5420|E|498286403|8413840
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490720759136|0508130|Huntsville School District|1929321634|6403582|G5420|E|33747423|6463
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490719439854|0508240|Jasper School District|1580966531|5192277|G5420|E|1290445829|4133787
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490347035610|0508340|Junction City School District|527469454|610811|G5420|E|527469454|610811
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490327342914|0508490|Kirby School District|499448496|15072772|G5420|E|499448496|15072772
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490307810465|0508610|Lake Hamilton School District|406106202|30215305|G5420|E|406106202|30215305
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|2849076585503|0508640|Lakeside School District|1390052295|133935803|G5420|E|56660102|3102280
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490307810466|0508670|Lakeside School District|143646059|17752402|G5420|E|143646059|17752402
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490691730339|0508700|Lamar School District|769306439|32779987|G5420|E|769306439|32779987
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490330146784|0509000|Little Rock School District|248757719|7772630|G5420|E|22916335|173359
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490322556493|0509150|Magazine Schools|308819636|4394266|G5420|E|308819636|4394266
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490307810467|0509190|Magnet Cove School District|124643638|3204119|G5420|E|124643638|3204119
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490296221959|0509240|Malvern Special School District|1181769872|3748137|G5420|E|1181769872|3748137
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490322556494|0509330|Mansfield School District|396415865|3524763|G5420|E|390304150|3490940
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|2849076585504|0509630|McGehee School District|1234084839|136401409|G5420|E|111622964|4824599
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490540857987|0509750|Mena Public Schools|1118312162|6702233|G5420|E|1118312162|6702233
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490310293583|0509780|Mineral Springs School District|612515031|70487622|G5420|E|612515031|70487622
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490303872866|0509840|Monticello School District|245376362|824959|G5420|E|245376362|824959
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490307810468|0509990|Mount Ida School District|767623200|51573273|G5420|E|767623200|51573273
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490307810469|0510170|Mountain Pine School District|189021380|79618235|G5420|E|189021380|79618235
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490720179573|0510290|Mulberry School District|312817371|12649812|G5420|E|219833398|8455078
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490312400516|0510320|South Pike County School District|965760804|17638216|G5420|E|965760804|17638216
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490310293584|0510380|Nashville School District|612412277|1919065|G5420|E|612412277|1919065
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490311060653|0510980|Ouachita School District|188627930|825509|G5420|E|188627930|825509
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490720759138|0511010|Ozark School District|843147188|14353343|G5420|E|843147188|14353343
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490322556495|0511130|Paris School District|580207205|11043981|G5420|E|580207205|11043981
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490347035612|0511220|Parkers Chapel School District|117379967|0|G5420|E|117379967|0
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490691730340|0511700|Pottsville Public Schools|174418418|7428571|G5420|E|174418418|7428571
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490308495860|0511730|Poyen School District|145821729|203152|G5420|E|145821729|203152
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490325779833|0511820|Prescott School District|610880520|4745417|G5420|E|610880520|4745417
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490306329044|0511850|Pulaski County Special School District|1523966394|114985568|G5420|E|264849793|14373356
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490691730341|0512060|Russellville Schools|226727354|33989012|G5420|E|226727354|33989012
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490322556496|0512180|Scranton School District|177304067|24756801|G5420|E|177304067|24756801
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490297423587|0512510|Smackover-Norphlet School District|753626967|5669832|G5420|E|753626967|5669832
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490310293586|0512630|Spring Hill School District|181910054|3789529|G5420|E|181910054|3789529
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490347035613|0512930|Strong School District|751552851|34760215|G5420|E|751552851|34760215
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490237192486|0513110|Texarkana School District|497591113|12177718|G5420|E|497591113|12177718
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490322556497|0513680|Waldron School District|1968395833|13096875|G5420|E|1968395833|13096875
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490318001468|0513930|Watson Chapel School District|301535168|637388|G5420|E|301535168|637388
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490721354250|0514020|Westside School District|219535191|12798763|G5420|E|219535191|12798763
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490318001469|0514140|White Hall School District|268445218|8779077|G5420|E|268445218|8779077
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490299274810|0514370|Wonderview School District|411325579|6306396|G5420|E|9170470|51655
2119031807777900|0504|Congressional District 4|58732248715|1125227294|G5200|N|28490403089102|0514400|Woodlawn School District|266231017|382050|G5420|E|266231017|382050
